artifact_id;lien_ok;text_for_matching
0-آثارنا المنهوبة_21_p017_19d0b722;https://jenikirbyhistory.getarchive.net/media/south-arabian-bearded-man-walters-2136-255909;7 . The Walters Face to a human statue. He saw a grave of marble stone in the form of a clear human face, a muzzle, a straight nose, and an eye-hunter of a luzzy, mediated by the pupils of the eye, the eyebrows, the mustache straight, the moustache in the form of a straight line, the mouth, the white and the little beard below the chin. Stone. Pass. 7th and 5th centuries before the Miles. The Walters Very good.
0-آثارنا المنهوبة_21_p018_dfc398a6;https://jenikirbyhistory.getarchive.net/media/south-arabian-head-stela-of-a-man-with-a-full-beard-walters-2130-5ac0fe;8 . The Walters The Walters Face to a human statue. He saw the grave of the marble stone in the shape of a man's human face, with a clear glimpse of a face
0-آثارنا المنهوبة_21_p019_6a294d81;https://sa24.co/show770963277.html;9 A human statue. A bust of a man who carved with high precision, clear-cut, salty face, clear-cut nose, straight-eyed single-eyed, blue-eyed, hairy ears cut to the top of the shoulder, short hands extended to the left front, arrested on a rectangular base. Jerry's Stone. First century AD Orbante auction. Very good.
0-آثارنا المنهوبة_21_p020_59f8ecef;https://jenikirbyhistory.getarchive.net/media/south-arabian-stela-with-bulls-head-walters-2151-d0eec2?zoom=true;0 : / The Walters A mural. A mural, rectangular shape with a bull's head at the bottom of it, engraved with a single line blade: ♪ A marble stone. The Walters Very good.
0-آثارنا المنهوبة_21_p021_a227a653;https://bertolamifineart.bidinside.com/en/lot/55561/yemenite-alabaster-oil-lamp-19th-century/-;1 15.5 bertolamifineart.bidinside Sacrificed. A round-shaped saddle of marble stone, mediated by the emergence of a metal limb in the form of a heart that is superior to another, used to hang the saddle. A marble stone and copper. Islamic Period The diameter is 15.5 centimeters. bertolamifineart.bidinside
0-آثارنا المنهوبة_21_p022_33194a38;https://bertolamifineart.bidinside.com/en/lot/55560/yemenite-alabaster-oil-lamp-19th-century/ -;2 30 bertolamifineart.bidinside - bertolamifineart.bidinside - Sacrificed. A round-shaped saddle of the marble stone, mediated by prosthesis, with a heart-shaped metal edge, used to hang the saddle, its edges carved from above and below with deep lines. A marble stone and copper. Islamic Period
0-آثارنا المنهوبة_21_p023_0ecb35f6;https://jenikirbyhistory.getarchive.net/media/south-arabian-relief-with-a-bulls-head-walters-2139-cf8673;3 . The Walters The Walters A mural. He was given a mural from the brown granite stone, mediated by a prominent sculpture of the face of an ox with clear facial glimpses, with two crescent-shaped horns, and the ears below, with the front mediating a prominent sculpture in the form of a triangle embodying the squirt, with a broken mouth. Granite Stone.
0-آثارنا المنهوبة_21_p024_dec4451a;https://bertolamifineart.bidinside.com/en/lot/55528/yemenite-black-stone-oil-lamp-8th-10th/-;4 15 bertolamifineart.bidinside Sacrificed. Triangular saddle from the black pyrotechnic stone, with a handle on the back end. Black stone... on fire. 8th to 10th century AD 15 cm long bertolamifineart.bidinside Very good.
0-آثارنا المنهوبة_21_p025_de34ae55;https://jenikirbyhistory.getarchive.net/media/south-arabian-plaque-of-a-man-walters-20071735-bb63ad;5 . : 1- 2- 3 – 1 The Walters Bronze board. A plaque of bronze depicts a man wearing a costume to the top of his knees. He wears his helmet on the head, turns a snake in front of his face, and a bird's shoulder. On the top of the plaque, he establishes a small statue of a man who is upside down on one of his clearly salty sides. From the bronze. Around the 3rd century, 1 before the miles. The Walters
0-آثارنا المنهوبة_21_p026_e8ab5e07;https://art.thewalters.org/detail/76495/pendant-with-human-face/;6 . 2 11/16 × 1 9/16 × 1  (6.8 × 4 × 2.5 ) The walters art museum A necklace. A necklace of iron, medievally mediated by a human head wearing a turban, a master maker, above the necklace a hole in the window. Iron. 1st to 5th century AD 2 11/16 x 1 9/16 x depth 1 (inch) (6.8 x 4 x 2.5 cm)
0-آثارنا المنهوبة_21_p027_ae3c4f62;https://images.ashmolean.org/asset/63386/;7 . 33 Ashmolean image library Parts of a mural. Parts of a mural, prominently carved in the form of a human and another fabulous animal. Jerry's Stone. 5th century 6th century AD 33 cm high. Ashmolean image library Bad.
0-آثارنا المنهوبة_21_p028_5d8aee21;https://jenikirbyhistory.getarchive.net/media/south-arabian-head-stela-of-a-man-with-a-full-beard-walters-2130-5ac0fe;8 . The Walters 6 Human statues. Six faces of human statues of marble stone, different sizes and shapes with clear and unclear glimpses. A marble stone. The Walters Good.
0-آثارنا المنهوبة_21_p029_d8585686;https://jenikirbyhistory.getarchive.net/media/south-arabian-head-stela-of-a-man-with-a-full-beard-walters-2130-5ac0fe;9 . The Walters 5 Six human statues. Six human statues of marble stone, different sizes and shapes with clear and unclear facial glimpses. A marble stone. The Walters Good.
0-آثارنا المنهوبة_21_p030_fbc5b747;https://jenikirbyhistory.getarchive.net/media/south-arabian-head-stela-of-a-man-with-a-full-beard-walters-2130-5ac0fe;0 The Walters 4 Six human statues. Six human statues of marble stone, different sizes and shapes with clear and unclear facial glimpses. A marble stone. The Walters Good.
0-آثارنا المنهوبة_21_p031_bcd0f28f;https://hindmanauctions.com/new-noteworthy/property-from-the-esteemed-ernest-and-ella-brummer-collection-quadruples-estimate-selling-for-more-than-2-million;1 . 3000  2500 . 41.28 cm Freeman's | Hindman 3000  2500 . 41.28 cm Freeman's | Hindman A human statue. A human statue of a straight-up man, face features are clear
0-آثارنا المنهوبة_28_p001_aeebab61;https://www.khm.at/en/artworks/mann-zu-zwei-loewen-376268/; SEM 133  . 7.4 8.5 0.9 81 – Via 1894 8.5 0.9 81 – Via 1894 Metal board.
0-آثارنا المنهوبة_28_p002_c27fb803;https://www.khm.at/kunstwerke/mann-mit-zwei-steinböecken-376277; SEM 141 . 5.1 4.2 0.25 24.12 – VIa 1894 0.25 24.12 – VIa 1894 Metal board.
0-آثارنا المنهوبة_28_p003_78e2c05b;https://www.khm.at/kunstwerke/weihinschrift; SEM 8 . – 13.5 8.7 0.5 319 – VIa 1894 A inscription. A rectangular bronze engraving with a seven-line engraving. Bronze. The first century before the meridian. The first century is the meldian. 13.5 cm high, 8.7 cm wide, 0.5 cm deep, 319 grams
0-آثارنا المنهوبة_28_p004_558dd6e7;https://www.khm.at/kunstwerke/lampe-mit-steinbockprotom-376564; SEM 694 . 34 25.5 11 – VIa :  1900 1898–1899 . 11 – VIa :  1900 1898–1899 . Sacrificed.
0-آثارنا المنهوبة_28_p005_0ecce4f0;https://www.khm.at/kunstwerke/statuette-maus-einer-376270; SEM 135 . – 2.5 6.6 1.7 – VIa 1894 VIa 1894 A little mouse statue. A statue of a small-sized mouse made of bronze, clear-cut head, ear and fat has a short tail. Bronze. The first century before the meridian. The first century is the meldian.
0-آثارنا المنهوبة_28_p006_b6ac7e93;https://www.khm.at/kunstwerke/relief-mit-haarkranz-eines-mannes-mit-schnurrbart-376562; SEM 692  . 500 30 45.5 8.6 – 9.7 25.1 – : SEM 692. 1900 (1898 – 1899) . 500 30 45.5 8.6 – 9.7 25.1 –
0-آثارنا المنهوبة_28_p007_7f5ed1e5;https://www.khm.at/kunstwerke/vertragsstele-riy-m-375971; 27 . 79 48 13 – Via : SEM 1 / : 1894. : SEM 1 / : 1894. A inscription. A 27-line rectangular Jerry stone engraved with a clear line and an engraving damaged at the edges. Jerry's Stone.
0-آثارنا المنهوبة_28_p008_fefb8c59;https://www.khm.at/kunstwerke/regenrinne-stierkopf-mit-376217; SEM 124 . – 6 22.5 47.2 – Via 1894 47.2 – Via 1894 An altar. A rectangular altar of limestone, on the front of which is the head of a clear bull, the hint extends a long incision in the middle of the altar up to the head of the bull, known as the maze.
0-آثارنا المنهوبة_28_p009_d94e3f6b;https://traveltoeat.com/treasures-museum-archaeology-istanbul-yemen-turkey/; . A tombstone. Part of a tomb witness from limestone, rectangular shape carved on it a clear-cut face of blood, eyes of Lozitan, nose of light, sharp and rinse, and mouth consistent with the shape of the eyes. Jerry's Stone.
0-آثارنا المنهوبة_28_p010_29618710;https://dasi.cnr.it/index.php?id=30&prjId=1&corId=0&colId=0&navId=336800338&recId=7704&mark=07704%2C001%2C001;0 7611 . 7611 . 7611 . Everis. Aphries, a wall of marble stone, has a prominent sculpture of visible sights and images that represent various written, vegetarian and animal forms, above five clear bullheads with short horns on both sides of them as giraffes. The painting is mediated by the blade line, reading an entrailed speech, surrounded by a vegetarian decoration, with grapes on them with birds eating grapes, from plants and from the head of a clearly salted bull, and images of small birds eating from grapes. Marblestone.
0-آثارنا المنهوبة_28_p011_41cdbb52;https://traveltoeat.com/treasures-archaeology-istanbul-yemen-turkey-museum/;1 . An architectural component. An architectural element of marble carved on it with geometric sculpture styles of several levels, representing adjacent imaginary gates that end at the bottom with a hierarchy of engraved triangles on the right edge. Marble. 3rd to 1st century before the melody. Istanbul Museum of Althar, Turkey
0-آثارنا المنهوبة_28_p012_b3929ea9;https://dasi.cnr.it/index.php?id=30&prjId=1&corId=0&colId=0&navId=24979542&recId=3795&mark=03795%2C001%2C002;2 3 : | : archaeology-istanbul-yemen-of- A inscription. A rectangular inscription on Jerry's stone with three lines of outstanding sculpture read: N &apos
0-آثارنا المنهوبة_28_p013_e319240e;https://traveltoeat.com/treasures-turkey-museum-archaeology-istanbul-yemen-of/;3 16 . : | ... : | ... A inscription. It's engraved in a stone, rectangular galley, and it's written 16 lines, engraved on its left edge and faced with manifestations of structural damage and colour. Marble. 6th century Meldie
0-آثارنا المنهوبة_28_p014_9cb4bd60;https://traveltoeat.com/treasures-archaeology-istanbul-yemen-turkey-museum/;4 . A inscription. The engraving line of the decorative, rectangular shape, contains nine lines arranged in equal order, separating each three lines from the sculpture of a straight line, engraved on its right edge. Jerry's Stone. 6th century AD
0-آثارنا المنهوبة_28_p015_b3fce614;https://traveltoeat.com/treasures-museum-archaeology-istanbul-yemen-of-turkey/;5 . A inscription. Two separate parts of the limestone, carved with an inscription with eleven lines in the anatomy line. The two parts are engraved on the edges, showing some signs of damage in the locations of the letters. Jerry's Stone. The Meldie 2nd century.
0-آثارنا المنهوبة_28_p016_ad4f06b4;https://traveltoeat.com/treasures-museum-archaeology-istanbul-yemen-turkey/;6 . A tombstone.
0-آثارنا المنهوبة_28_p017_858a7c97;https://traveltoeat.com/treasures-archaeology-istanbul-yemen-of-turkey-museum/;7 . The head of a statue.
0-آثارنا المنهوبة_28_p018_d4b589f5;https://traveltoeat.com/treasures/museum-archaeology-istanbul-yemen-turkey/;8 . A tombstone. Watch a grave for a human face that's clear-cut. Eyes are pricked and face-shaped, with eyebrows raised in a curved line, nose piercing and sharp, while mouth is marked in a clear line with two full lips. Marble. The third century before the first century. The first century.
0-آثارنا المنهوبة_28_p019_9b221f0b;https://traveltoeat.com/treasuresmuseum-archaeology-istanbul-yemen-turkey/;9 35  . 35 Vaporized. A evaporation of limestone, with a pyramidal base, mediated by a letter in the letterhead (L.H.R.R.N.), with a cube on its face by a prominent sculpture representing the coronary and moon, and on its sides four fake windows. Jerry's Stone.
0-آثارنا المنهوبة_28_p020_c57aa05d;https://traveltoeat.com/treasures-museum-archaeology-istanbul-yemen-turkey/;0  . (7494) (38). (7494) (38). Vaporized. The cube-shaped vapor is based on four legs, with letters in the line (zr) below the fat, a small rectangular perforation window to the other side. Jerry's Stone. First century AD
0-آثارنا المنهوبة_28_p021_0c783b35;https://dasi.cnr.it/index.php?id=30&prjId=1&corId=0&colId=0&navId=920737773&recId=9384&mark=09384%2C001%2C004;1 - . . : . :
0-آثارنا المنهوبة_28_p022_99257637;https://traveltoeat.com/treasures-museum-archaeology-istanbul-yemen-turkey/;2 – . The painting of Afrez. A rectangular painting framed by an engineering decoration, mediated by a prominent sculpture depicting a conflict between the hawk and the snake, the hawk shows his wings and claws holding the snake, while the snake shows a clear glimpse and turns around the hawk so that his head meets the head of the hawk. Jerry's Stone. The third century before the first century. The first century.
0-آثارنا المنهوبة_28_p023_104b6c2c;https://traveltoeat.com/treasures/museum-archaeology-istanbul-yemen-turkey/;"3 - . ""Efries"" A painting with a prominent sculpture of the supernatural being of the Lord of the Son of Man with a clear hint with a mustache and a long lick with the ears of two large, raised animals, and a head connected to the body of a prominent winged lion with a hint, with clear claws, and the animal's back with two large wings raised, the feathers showing precisely in them. Marblestone."
0-آثارنا المنهوبة_28_p024_f072e75e;https://traveltoeat.com/treasures-archaeology-istanbul-yemen-turkey-museum/;4 . Funeral statues. A small group of funeral statues with different shapes, sitting in a seating position
0-آثارنا المنهوبة_28_p025_534a771f;https://traveltoeat.com/treasures-archaeology-istanbul-yemen-of-turkey-museum/;5 71 . 71 Paint. A rectangular plate, with a prominent sculpture showing a frame surrounding a clearly visible human figure in the center of the painting. The character holds a spear in her hand, holds on her waist a gun and wears a head cover and planned clothing that stretches over her body. In the upper part of the painting, a four-line inscription with a partial obliteration of some letters. Jerry's Stone. 5th century B.C.E.
0-آثارنا المنهوبة_28_p026_000f38f3;https://www.britishmuseum.org/collection/object/W_1925-0923-2;6  3.55 Amulet. It has to be written in two-faced pedagogy, reading (Hmm) Copper. Old. 3.55 cm long The British Museum. Good.
0-آثارنا المنهوبة_28_p027_49196eb4;https://collections.louvre.fr/en/ark:/53355/cl010166659;7 . 4.6 19.7 32 Paint. A rectangular carving of the marble stone, with a prominent sculpture of a large bird, clearly the hint eats from grapes, and it's marked with an engraving in the lumber line. Marble. Fish 4.6 cm
0-آثارنا المنهوبة_28_p028_76ccf6a0;https://collections.louvre.fr/en/ark:/53355/cl010167149;8 . 4.2 6.2 8.5 A statue. A small statue of a clear-cut horse in motion, missing the limbs of both his hands and feet, riding with a clear-cut child, in a position consistent with the horse's movement, raising his hands up and on the side. Bronze. The Meldie's horn. Fish 4.2 cm
0-آثارنا المنهوبة_28_p029_e567a978;https://collections.louvre.fr/en/ark:/53355/cl010167149;9 . A tombstone. He saw a grave in the shape of a human face, clearly a hint. The eyes are engraved in the shape of an oval, the eyebrows are measured, the nose is visible and sharp with clear lines, and the mouth is applied. Marble.
0-آثارنا المنهوبة_28_p031_19978641;https://collections.louvre.fr/en/ark:/53355/cl010167149;1 . A tombstone. He saw a human face with a clear glimpse and a distinctive sculptor. The eyes of Luzitan are mediated by a prominent little pupil, the nose is visible and the lips are open, and the ears are clear on both sides of the head in parallel curved lines. Marble. The third century before the first century. The first century.
0-آثارنا المنهوبة_4_p001_27d081fd;https://barakatgallery.eu/artworks/57956-sabean-silver-drachma-300-bce-200-ce/;) A ring. A gold ring is relatively large, a silver slice with the owl polish on it. Gold. Barkat House Missing. A show in a pool house.
0-آثارنا المنهوبة_4_p001_4436bf38;https://store.barakatgallery.com/product/sabean-bronze-sculpture-of-a-standing-man/;, A statue of a man. A statue of a man who stands clearly, salty, hand-strengthened, and a broken hand wearing a robe, has no weight. Bronze. The second century before the Miles. One of the world's auctiones. Missing. Discovered.
0-آثارنا المنهوبة_4_p002_25e64c16;https://store.barakatgallery.com/product/sabean-man/-a-/of/-bust/-bronze-; , Women's statue (good box) The statue of a woman from the bronze, obviously the salt, is a bottle of fragrance missing from her, the bottom with the hands, the eyes with the clear razor, on her head, the circular base of the bow attached to the head. Bronze. It's on display at a auction. He's missing the bottom of it with his hands.
0-آثارنا المنهوبة_4_p002_06d55388;https://store.barakatgallery.com/product/sabean-bronze-votive-plaque/;– Part of a graft. Part of a five-line engraving that was written in a puncture line. Bronze. It's on display at a auction.
0-آثارنا المنهوبة_4_p003_54637cdc;https://www.thecityreview.com/f04cant1.html;, 5 A statue of a bearded man. A statue of a man who's perfect, who's clear, who's salty, who's jumping on a base, who's threatened, who's folded, who's got a power head, who's got eyes, who's pale, who's palpable, who's facial to a beard, who's folding the fat, who's got a dress on seven lines in the stick line. Bronze. One of the auctiones. Missing. Photo number five.
0-آثارنا المنهوبة_4_p003_16facb8e;https://barakatgallery.eu/artworks/60216-sabaean-seated-statuette-of-a-woman-600-bce-100-bce/;, 6 A woman's statue. The statue of a hippie woman sitting on a chair of the same substance, clear-cut, salty, hairy, low-cut, thinning, hand-strengthened, cuff-cuffed, underneath which he wrote the third letter in the pavilion line. Marblestone. Barkat House Missing. Photo number six.
0-آثارنا المنهوبة_4_p004_44b0f2d6;https://www.thecityreview.com/f09cant.html;, . + 7 A statue of a man in an egress of marble. A wall of marble, rectangled shape, eight-headed oak, put inside it a little bronze statue of a man standing in plain sight, hands reaching forward, standing on a base of the same affried, sold in a public auction in America. Browns + Marble One of America's public auctions. Missing. Photo number seven.
0-آثارنا المنهوبة_4_p004_16ec014b;https://store.barakatgallery.com/product/sabean-marble-fertility-goddess/; , . 8 An evil woman's statue. An evil statue of a woman (the fertility goddess), a clear face, eyes, nose, a face, a face, hands in the chest. Jerry's Stone. One of the auctions in America. Introduction Photo number eight.
0-آثارنا المنهوبة_4_p005_65368b4e;https://store.barakatgallery.com/product/sabean-limestone-idol-of-the-lady/;, – , katgallery.com/product/sabean-limestone-idol-of-the-lady- A woman's statue. The statue of an incomplete woman, obviously a mug, the eyes are plucked and the eyes are plucked, the fingers are broken, the tan are missing, the bottom part of it comes back, the hippocampus is on display at an international auction in America. Jerry's Stone. The hippocampus. katgallery.com/product/sabean-limestone-idol-of-the-lady- Missing the bottom part of it.
0-آثارنا المنهوبة_4_p005_84a0ac5e;https://store.barakatgallery.com/product/funerary-head-of-a-bearded-man/;, : A tombstone. A grave witness is a face of a man who's clearly bearded, salty, eye-nosed, blue-collared, high-pitched ears, belonging to the hippocampus, offered at a public auction at M.R.R.C. Marblestone. The hippocampus.
0-آثارنا المنهوبة_4_p006_e4581251;https://store.barakatgallery.com/product/sabean-stone-stela-depicting-woman/;, . Barakat Gallery 11 A woman's painting. A woman &apos
0-آثارنا المنهوبة_4_p006_c70aabec;https://store.barakatgallery.com/product/sabean-alabaster-ram/;, 12 A statue and a statue. The statue of an awful stone of marble is clear, the salt, the horns are curved, the back god stands on the base of the same stone material. Marble. The hippocampus. A show at an American auction. Missing. Photo number 12.
0-آثارنا المنهوبة_4_p007_132cc91e;https://store.barakatgallery.com/product/sabean-alabaster-stele-depicting-a-mother-and-child/; . / 13 / 13 Women &apos
0-آثارنا المنهوبة_4_p007_94931a8a;https://store.barakatgallery.com/product/sabean-funerary-stone-plaque/;. 14 A tombstone. He saw the grave of a man with clear features, the eyes of Luzitan and the eyebrows raised, the nose and the mouth small, with three letters written in the name of the citrus, stating the name of the deceased, belonging to the hippocampus, on display at an auction in America. Jerry's Stone.
0-آثارنا المنهوبة_4_p008_9905cdb4;https://www.1stdibs.com/furniture/folk-art/antiquities/sabean-funerary-stone-plaque/id-f_6213143/;15 A tombstone. He saw a tomb of limestone for a man, a face that was clear, salty, two-eyed, two oval lips, and a high-profile album, written down the face with letters in the line of the defunct album. Jerry's Stone.
0-آثارنا المنهوبة_4_p008_edea912b;https://barakatgallery.eu/artworks/54706-sabean-granite-head-of-a-woman-600-bce-100-bce/;barakatgallery.eu 16 barakatgallery.eu 16 And a statue. And a statue of the granite stone, a cheerleader's cheek, eyes like a berthan, a white pale, an all-bharz, returns to the red state, is displayed at a global auction in Britain. Granite Stone. The idiot State.
0-آثارنا المنهوبة_4_p009_90e33534;https://barakatgallery.eu/artworks/56867-sabean-alabaster-relief-of-a-horned-bull-200-bce-100-ce/;, Thor's head. Part of Everies of the polished marble stone in the shape of Thor's head, clear-cut, horn-broken. Marble. The hippocampus. Barcat Gallery. The horns are broken. A show at an auction in Britain.
0-آثارنا المنهوبة_4_p009_6c2e0f24;https://www.nm.gov.om/collection/gift/archaeological-findings;, The candlestick base. The base of candlesticks made of bronze, based on the third legs with a circular nozzle, the outer edge with the third human statues hanging clearly indignant. Bronze. National Museum of the Sultanate of Oman Presented at the National Museum of the Sultanate of Oman
0-آثارنا المنهوبة_4_p010_a7693691;https://www.timesofisrael.com/prophets-exhibit-jerusalem-in-vivid-made-yemen-ancient-kings-jewish-priests; Times of the Israel . 19 The head of a man's statue. A human tombstone of a clear-cut man whose face, eyes, eyes and nose, was marked in the head with letters in the letterhead, belonging to the donkey State, was published in the Times of the Israel and displayed in the Israeli Bible Land Museum in occupied Palestine. Jerry's Stone. The idiot State.
0-آثارنا المنهوبة_4_p010_469326ea;https://www.timesofisrael.com/prophets-exhibit-jerusalem-in-vivid-made-yemen-ancient-kings-jewish-priests; Times of the Israel . 20 Part of the engraving line. Part of the engraving on three lines of the citadel line, belonging to the zebra state, was published in the Times of the Israel and presented at the Israeli Bible Land Museum in occupied Palestine. Jerry's Stone. The idiot State. Israeli Bible Land Museum in Occupied Palestine
0-آثارنا المنهوبة_4_p011_1d3c0b89;https://www.timesofisrael.com/prophets-exhibit-jerusalem-in-vivid-made; Times of the Israel . 21 Part of the inscription in Hebrew. Part of the Hebrew-line inscription of five lines in brown-colored frame belonging to the zebra state, published in Times of the Israel and displayed in the Israeli Bible Land Museum in occupied Palestine. Jerry's Stone. The idiot State.
0-آثارنا المنهوبة_4_p011_cca5589b;https://www.timesofisrael.com/prophets-exhibit-jerusalem-in-vivid-made; Times of the Israel . 22 Two women's statues. Two limestone statues of women sitting in clear-cut seating in sculptures, eyes are clear and noses are piercing, hands are stretched, hands are different in the bowl of faces, belonging to the human state, and their picture is published in the Times of the Israel and presented in the Israeli Bible Land Museum in occupied Palestine. Jerry's Stone.
0-آثارنا المنهوبة 30_p002_4065828c;https://www.liveauctioneers.com/item/221108338_a-miniature-south-arabian-alabaster-head-circa-1st-century-bc-1st-century-ad-london-london;1 :  3.8 LiveAuctioneers A human statue. Description of the piece: . Marble. The horn's all right, the horn's all right, the horn's all right, the horn's all right, the horn's all right, the horn's all right, the horn's all right, the horn's all right, the horn's all right. The height is 3.8 centimeters. LiveAuctioneers Good. It's on sale this December.
0-آثارنا المنهوبة 30_p003_2e0f1399;https://www.artcurial.com/en/sales/4042/lots/46-a;2 . 19 Artcurial (1915–2002) . A human statue. A human statue. Marble. First century B.C.E. The height is 19 centimeters. Artcurial
0-آثارنا المنهوبة 30_p004_e96b4190;https://www.artcurial.com/en/sales/2266/lots/27-a;3 . 23 Artcurial A human statue. Jerry's Stone. First century B.C.E. The height is 23 centimeters. Artcurial Good.
0-آثارنا المنهوبة 30_p005_10baea5a;https://drouot.com/en/l/31417835-head-of-a-man-sabaean-3rd-century-bc-1st-century-ad-h-28-5;4 : . 28.5 Drouot A human statue. Description of the piece: . Marble. The century A.M. The height is 28.5 centimeters. Drouot Good. It's on sale this December.
0-آثارنا المنهوبة 30_p006_6686f187;https://www.lot-art.com/auction-lots/TETE-MASCULINE/71-tete_masculine-11.12.25-monte;5 - . : 15.5 : 11.4 : 7.5 Drouot / LOT-ART A human statue. Marble. 3rd century - 2nd century B.C.E. Altitude: 15.5 cm, width: 11.4 cm, depth: 7.5 cm Drouot / LOT-ART
0-آثارنا المنهوبة 30_p007_f4603e0c;https://www.bidsquare.com/online-auctions/artemis-gallery/south-arabian-stone-idol-figure-1383536;6 300 - 100 17.5 7.6 Bidsquare : 20 . 20 . A human statue. Jerry's Stone. 300 B.C.E. 100 C.E. 17.5 centimeters, 7.6 centimeters.
0-آثارنا المنهوبة 30_p008_6098ac5e;https://www.bonhams.com/auction/30769/lot/73/statuette-feminine-assise-en-calcaire-sud-de-la-peninsule-arabique-ca-iiie-siecle-av-jc-ier-siecle-ap-jc/;"7  19.5 Bonhams "" 25 1975 172. A human statue. Jerry's Stone. 3rd century B.M.I. The height is 19.5 centimeters. Bonhams Good. The site shows that the piece was the property of an althar and primitive art dealer at Christis House, London, February 25, 1975, Lot 172."
0-آثارنا المنهوبة 30_p009_8f0c48a1;https://www.bonhams.com/auction/20668/lot/181/a-south-arabian-limestone-seated-figure/;8 . 47 Bonhams : . A human statue. Jerry's Stone. First century B.C.E. The height is 47 centimeters. Bonhams
0-آثارنا المنهوبة 30_p010_82b6e20a;https://www.metmuseum.org/art/collection/search/326695; 9 : . 37.6 11.5 10.7 Metropolitan Museum : 1982 : 1982 A human statue. Description of the piece: . Marble. Late 2000 B.C.E. The height is 37.6 cm, the width is 11.5 cm, the depth is 10.7 cm.
0-آثارنا المنهوبة 30_p011_2fc817ec;https://freemansauction.com/auctions/6428-antiquities-and-ancient-art/lot/152?fromSearch=true; 10 - 44.5 Freeman’s A human statue. Marble. The fourth century - the first century before the Miles. The height is 44.5 centimeters. Freeman’s Good.
0-آثارنا المنهوبة 30_p012_4aa6b43c;https://www.artcurial.com/en/sales/2266/lots/72-a; 11 . 24 Artcurial A human statue. Bronze. 6th century B.C.E. The height is 24 centimeters. Artcurial Good.
0-آثارنا المنهوبة 30_p013_d3799f39;https://www.artcurial.com/en/sales/2192/lots/64-a; 12  30.5 Artcurial : 1968. A human statue. Bronze. First century B.C.E. The height is 30.5 centimeters. Artcurial Good.
0-آثارنا المنهوبة 30_p014_9bc22dd3;https://www.metmuseum.org/art/collection/search/327483; 13 . 27.6 15.2 1.3 Metropolitan Museum : 1993 : 1993 A inscription. The name of the piece is not included in the text. Bronze. At the end of the first millennium, Altitude 27.6 cm, width 15.2 cm, fish 1.3 cm
0-آثارنا المنهوبة 30_p015_0355db58;https://www.britishmuseum.org/collection/object/W_1925-0724-9; 14 : - : 1.50 : 1 : 1 - British Museum / Seal. Stamp the name of the piece: not mentioned Cripple. From the first century, almost before the miles. Altitude: 1.50 cm, height: 1 cm, width: 1 cm British Museum
0-آثارنا المنهوبة 30_p016_52fdfd6f;https://art.thewalters.org/object/42.1512/; 15 : . : 2007 . – . : 1.8 : 1.2 : 0.5 - Walters Art Museum 2007. Seal. Stamp the name of the piece: It is not mentioned in the text. The site explains that the piece: A gift from Giroux and Caroline Foster in 2007 and earlier had a trader from Taiz named Ahmed. Cripple. For the sixth century... 5th century... Altitude: 1.8 cm, width: 1.2 cm, fish: 0.5 cm Walters Art Museum of Arts
0-آثارنا المنهوبة 30_p017_6c61750c;https://www.christies.com/en/lot/lot-4205318; 16  32.4 Christies A tombstone. A tombstone. Jerry's Stone. Around the 2nd century B.C.E. The height is 32.4 centimeters. Christies Good. It's on sale this December.
0-آثارنا المنهوبة 30_p018_880a3521;https://www.metmuseum.org/art/collection/search/324075; 17 . : 27.7 : 23.7 : 23.2 : 14.8 : 16.6 Metropolitan Museum : . 1949 Metropolitan Museum : . 1949 Vaporized.
0-آثارنا المنهوبة 30_p019_bfd02ae9;https://www.liveauctioneers.com/item/221108364_a-south-arabian-alabast-er-votive-circa-3rd1st-century-bc-london-london; 18 . 19 14 19 LiveAuctioneers An animal statue. Animal statue. Marble. Third to first century B.C.E. The height is 19 cm, the width is 14 cm, the height is 19 cm. LiveAuctioneers
0-آثارنا المنهوبة 30_p020_5b4e7eb9;https://www.metmuseum.org/art/collection/search/328941; 19 . : 24.2 : 8.9 : 23.8 : 18 : 8.9 Metropolitan Museum An animal statue. The bronze. Mid to late 1000 B.C.E. Altitude: 24.2 cm
0-آثارنا المنهوبة 30_p021_65971c7e;https://www.metmuseum.org/art/collection/search/324255; 20 . 12.8 3.8 7.4 / : 3.3 5.8 Metropolitan Museum : 1953 : 1953 An animal statue. Bronze. 5th century B.C.E. The height is 12.8 cm, the width is 3.8 cm, the depth is 7.4 cm/dimensional base: the width is 3.3 cm, the depth is 5.8 cm
0-آثارنا المنهوبة 30_p022_151bed79;https://www.sothebys.com/en/buy/auction/2021/ancient-sculpture-and-worksof-art-part-i/a-south-arabian-veined-alabaster-bull-stele; 21  15.5 Sotheby's (1927-2016) (1928-2021) Marble. 3rd century B.M.I. The height is 15.5 centimeters. Sotheby's
0-آثارنا المنهوبة 30_p023_ed1e9a07;https://www.liveauctioneers.com/item/50103156_south-arabian-alabaster-stele-w-inscription-louisville-co%0a https:/www.invaluable.com/auction-lot/south-arabian-alabaster-stele-w-inscription-53-c-c924a55803; 22 : . 10 14 3.6 . Invaluable/ LiveAuctioneers https:/ Paint. Plate of the name of the piece: Deposed Yemeni marks. Description of the piece is not mentioned in the extract text. The two sites indicate that the piece is from the former Smith Group, New York. Marble. I'm gonna go ahead and see if I can get ahold of this.
