artifact_id;looted_text;wb_txt_shrt;wb_txt_lg;wb_txt_shrt_dist;wb_txt_lgidst
31-آثارنا المنهوبة_31_p027_10b82af4;Object type and material cannot be determined from the provided text, which appears to contain only a partial inscription or catalog notation with no descriptive information about the object itself.;"Funerary stele, carved stone, rectangular stele sculpted in relief with the frontal busts of three stylized figures surmounted by a South Arabian inscription. H. 26 cm; L. 30 cm.";Funerary stele, carved stone, rectangular in form and sculpted with the frontal busts of three stylized figures, surmounted by a South Arabian inscription. The object measures 26 cm in height and 30 cm in length. The source text identifies it as a funerary stele and provides no further technical details beyond its carved execution, rectangular shape, figural relief decoration, and inscription.;0,406664848;0,464937627
31-آثارنا المنهوبة_31_p021_4561609d;"Tombstone, limestone. Rectangular grave marker with a human face in relief or carved depiction, showing raised eyebrows, rectangular nose, and a white mouth; described as “Jerry’s Stone.” Dated to the first century BCE.";Stone pillar stela, Ancient South Arabian, dated to the 1st century B.C.;"Stone pillar stela, made of stone and attributed to Ancient South Arabian culture, dated to the 1st century B.C. The object is identified as a pillar stela; no further technical, dimensional, or inscriptional details are provided in the source text.";0,409338355;0,414674759
0-آثارنا المنهوبة_25_p077_5321dc89;Stone vessel, marble, conical-shaped with a high crater and a base of larger diameter than the upper opening, without cover, with two knobs at the middle of the body, and showing white-coloured veining in the same stone.;Miniature vase, alabaster, from the South Arabian Peninsula, 3rd century BC. Height 6 cm.;Miniature vase, alabaster, from the South Arabian Peninsula, dated to the 3rd century BC. The object is described as a South Arabian alabaster miniature vase. Height: 6 cm.;0,409598529;0,4102332
0-آثارنا المنهوبة_28_p029_e567a978;Tombstone, marble. Grave marker in the shape of a human face, with engraved oval eyes, measured eyebrows, a sharply defined nose with clear lines, and an applied mouth.;"Figurine, bronze, depicting a horse, child, and rider. Acquired by donation and held by the Musée du Louvre, Département des Antiquités orientales; current location Marseille, Musée d'Archéologie Méditerranéenne - Centre de la Vieille Charité.";Figurine, bronze. The object is described as a figurine with the features horse, child, and rider. It was acquired by donation (don) and is owned by the State, held by the Musée du Louvre, Département des Antiquités orientales. The current location is Marseille (France), Musée d'Archéologie Méditerranéenne - Centre de la Vieille Charité. The source also records the place Yémen, Ali Aqil, Azza.;0,410937905;0,431150913
0-آثارنا المنهوبة_25_p079_49144713;Lot, art, material not specified.;Two carved heads, South Arabian (?) material not specified. Provenance: Private Collection of Dr. Mohammed Said Farsi (1936-2019), acquired between 1960 and 1990 at Christie's, Sotheby's, and Mayfair Galleries, London.;Two carved heads, South Arabian (?) material not specified. The object is described as two carved heads with a tentative South Arabian attribution. Provenance is given as the Private Collection of Dr. Mohammed Said Farsi (1936-2019), acquired between 1960 and 1990 at Christie's, Sotheby's, and Mayfair Galleries in London.;0,411168516;0,455167174
0-آثارنا المنهوبة_21_p013_5466316d;"Tombstone, marble, with a rectangular base and a single-line engraved inscription; polished marble stone. Dimensions: 5 7/8 x 3 15/16 x 3 5/16 in. (15 x 10 x 8.4 cm). Mid-2nd century.";Stela, calcite-alabaster, South Arabian, mid 2nd century CE. Trapezoidal stela with a concave top, inserted into a separate base, inscribed with the transliteration Qsdm / grbm.;Stela, calcite-alabaster, South Arabian, mid 2nd century CE. Trapezoidal stela with a concave top, inserted into a separate base. The object is made of calcite-alabaster from South Arabia and measures 15 x 10 x 8.4 cm (H: 5 7/8 x W: 3 15/16 x D: 3 5/16 in.). It bears an inscription transliterated as Qsdm / grbm, translated as Qesdem of the Gherbem clan. The recorded provenance notes Sotheby's, London, between 1963 and 1971. The object was cleaned on 5/4/2008.;0,412182033;0,434332728
0-آثارنا المنهوبة_25_p095_9ee6e6c7;"Tombstone, marble stone, with a human face in relief or incised depiction showing a broad long rectangular nose, two visible eyes with indicated pupils, a small mouth, and a wide chin; below the face is a two-line inscription. The object is described as a marble tombstone and is dated to about 200 BCE.";"Funerary stele, alabaster, South Arabian, ca. 200 BC-200 AD. Stylised low-relief depiction of the deceased's face, with emphasis on the eyes and nose. Size: L: 190 mm; W: 120 mm.";Funerary stele, alabaster, South Arabian, ca. 200 BC-200 AD. The stele bears a stylised low-relief depiction of the deceased's face, with the eyes and nose emphasised. The object is described as a South Arabian alabaster funerary stele. Recorded size: length 190 mm, width 120 mm.;0,414495528;0,389918089
0-آثارنا المنهوبة_4_p008_9905cdb4;Tombstone, limestone. Tombstone for a man, carved in limestone, with a face rendered in relief and inscribed with letters arranged in a line across the face. The description mentions a clear face, two eyes, two oval lips, and a high-profile album, with the inscription identified as “Jerry’s Stone.”;Plaque, limestone, carved. Place of origin: Yemen. Date of manufacture: 400 BC-100 BC. Dimensions: height 36.2 cm, width 16.51 cm, depth 7.62 cm. Condition: very fine.;Plaque, limestone, carved. Place of origin: Yemen. Period: 15th century and earlier. Date of manufacture: 400 BC-100 BC. Dimensions: height 14.25 in (36.2 cm), width 6.5 in (16.51 cm), depth 3 in (7.62 cm). Condition: very fine.;0,415103853;0,401253104
0-آثارنا المنهوبة_10_p066_24a6970b;Tombstone, stone: carved funerary marker with a human head in relief, from Albister stone. The face is shown with lightly incised eyes, ears on both sides of the head, a straight nose, and a beard indicated below the mouth.;Head, alabaster, South Arabian, with inscription in Sabaean script, circa 1st millennium B.C.;Head, alabaster, South Arabian, with inscription in Sabaean script, circa 1st millennium B.C. The object is described as a head carved in alabaster and associated with South Arabian production. It bears an inscription in Sabaean script. No further details of size, condition, or findspot are provided in the source text.;0,416724861;0,410912514
0-آثارنا المنهوبة_25_p087_a80eaa61;"Human statues, marble stone, a group of carved marble figures comprising two seated statues, one standing figure beneath them, a bust, a small horse, and a mural with an ox’s head; dimensions recorded as 7 × 4 × 2.5 and 2.5 × 3 × 0.5.";Stone group of six South Arabian elements, including two seated figures, one standing figure, one bust, one small horse, and one bull head.;Stone group of six South Arabian elements, comprising two seated figures, one standing figure, one bust, one small horse, and one bull head. The objects are described as South Arabian and made of stone. Provenance noted in the source text includes the private collection of Dr. Mohammed Said Farsi (1936-2019), with acquisitions made between 1960 and 1990 at Christie’s, Sotheby’s, and Mayfair Galleries, London.;0,417866349;0,378565311
0-آثارنا المنهوبة 30_p004_e96b4190;Statue, stone. Human figure known as “Jerry’s Stone,” dated to the first century B.C.E. Height: 23 cm.;"Female head, stone, South Arabia, late 1st millennium B.C. Type ""Mariam""; oval face with a slight smile, straight nose, hollow almond-shaped eyes, straight neck, and hair falling straight onto the nape behind the ears.";"Female head, stone, South Arabia, late 1st millennium B.C. Type ""Mariam"". The head has an oval face with a slight smile, a straight nose, and hollow almond-shaped eyes. The neck is straight, and the hair falls straight onto the nape behind the ears. The description identifies the object as a female head in stone from South Arabia, dated to the late 1st millennium B.C.";0,420321286;0,420939684
0-آثارنا المنهوبة_25_p057_4b2bc103;Gravestones, marble and stone: a group of gravestones including examples with human heads carved in marble, one bearing an unclear inscription, probably the name of the deceased, together with two additional fragments, one in marble and one in stone.;Group of six alabaster heads and fragments, South Arabian (?);Group of six alabaster heads and fragments, made of alabaster and attributed tentatively to South Arabian (?) origin. The group comprises six heads and fragmentary remains. Provenance noted in the source includes the private collection of Dr. Mohammed Said Farsi (1936-2019), with acquisition between 1960 and 1990 at Christie's, Sotheby's, and Mayfair Galleries, London.;0,42044872;0,443750262
0-آثارنا المنهوبة_14_p045_fd5a4154;Head, bronze. Thor’s head with two long horns, two clearly defined eyes, ears visible behind the horns, and a rounded nose. Early 1st century C.D.;Bronze head of a bull, South Arabian, Ḥimyarite Kingdom, 1st century BC to 1st century AD. Height 8.5 cm.;Bronze head of a bull, South Arabian, from the Ḥimyarite Kingdom, dated to the 1st century BC to the 1st century AD. The object is recorded with a height of 8.5 cm.;0,422113776;0,423494518
0-آثارنا المنهوبة_22_p023_23c77c9b;Tombstone, marble. Carved tombstone depicting a woman’s grave with a long neck, an oval face with clearly defined facial features, including eyebrows carved above the eyes, a white-stone inlay, a long straight nose, and a small mouth.;Head, alabaster. South Arabian Qatabanian alabaster head of a woman, circa 1st century B.C./A.D. The head has a long neck and an oval face with stylised facial features, including arching incised eyebrows above almond-shaped eyes inlaid with white stone, a long straight nose, and a small mouth. The hair falls behind semi-circular ears and the head is set on an alabaster stepped base.;Head, alabaster. South Arabian Qatabanian alabaster head of a woman, circa 1st century B.C./A.D. The object is carved with a long neck and an oval face, the features rendered in a stylised manner. It has arching incised eyebrows above almond-shaped eyes inlaid with white stone, a long straight nose, and a small mouth below. The hair falls behind semi-circular ears. The head is mounted on an alabaster stepped base. The overall height, including the base, is 29.5 cm.;0,423770487;0,407818198
0-آثارنا المنهوبة_25_p072_9919924b;"Seal, black stone, rare cylindrical form, perforated for suspension, with a carved surface bearing symbols resembling an accelerator; dimensions 0.8 cm wide x 0.25 cm high (2 cm x 0.6 cm); dated to about 3400–3100 BCE.";Bead, material not specified, decorated with repeated symbols of dots and straight lines around the body.;Bead, material not specified, with decoration consisting of symbols made up of dots and straight lines repeated all the way around the body of the bead. No further technical details, dimensions, or chronology are provided in the source text.;0,424302518;0,434337497
31-آثارنا المنهوبة_31_p022_02bfec92;"Tombstone, limestone. Irregular grave marker carved in limestone, with a sculpted human face. The source text describes it as an irregular, semi-rivaled grave of limestone and notes that the face was sculpted on a human face; no further details are provided.";"No object is described in the source text; it contains only auction and condition-report notices relating to archaeological lots.";No object type, material, typology, dimensions, period, or technical description is provided in the source text. The text consists of general auction information and disclaimers concerning the condition of lots, possible damages or restorations, and the non-guaranteed nature of dimensions stated in the catalogue or condition report. It does not contain a specific archaeological object record.;0,424468756;0,382480919
0-آثارنا المنهوبة_19_p005_bc5c1fc3;"Mural, marble, depicting two winged sheep separated by a prominent tree and marked by a band of semi-oval decorative forms; dated to around the 1st century B.C. to the 1st century A.D.; width 15 7/8 in. (40.3 cm).";Relief, alabaster, Sabean, circa 1st century B.C.-1st century A.D. Carved in raised relief with a panel depicting two facing winged lions flanking a sprouting tree of life.;Relief, alabaster, Sabean, circa 1st century B.C.-1st century A.D. Carved in raised relief with a panel depicting two facing winged lions flanking a sprouting tree of life. Each lion has an arching wing, a leg resting on the tree, a mane rendered as a thin ridge along the top of the neck, a slightly open mouth showing rows of teeth, erect ears, and a raised tail. The scene is bordered above by a band of tongues. Width 15 7/8 in. (40.3 cm).;0,424866855;0,460445046
0-آثارنا المنهوبة_14_p039_ddf060e7;"Stone plate, marble stone. The object is described as a stone plate with a weighted figure of Ruth Sahrb of the European Union; the left horn is broken, and the eyes are surrounded by high-profile lines. The text also identifies it as “Christmas ointment” and “LOT - ART Bad.”";"Stele fragment, alabaster, carved in high relief from a rectangular plaque with the lower section missing. The fragment depicts a bull head with incised eyes, brows, and muzzle; the small ears are carved in lower relief behind the horns, one of which is missing. Height 16.4 cm. South Arabian, circa 1st century B.C.";Stele fragment, alabaster, carved in high relief from a rectangular plaque with the lower section missing. The surviving decoration consists of a bull head protruding from the plaque, with the details of the eyes, brows, and muzzle incised. The small ears are carved in lower relief behind the horns, one of which is missing. The object measures 16.4 cm in height. It is identified as South Arabian and dated to circa 1st century B.C.;0,424867392;0,404462099
0-آثارنا المنهوبة_25_p046_0ea08f6c;"Object type not specified; material not specified. The source text contains only the fragment “6 . 1.1 19.5 LOT - ART . 1.1 19.5 LOT - ART” and does not provide sufficient information to identify the object, its materials, typology, technique, dimensions, or period.";Figure, material not specified, modelled in the round as a horse standing in a static pose with ears pricked, a stiff mane, and an open mouth.;Figure, material not specified, modelled in the round as a horse standing in a static pose. The animal is depicted with ears pricked, a stiff mane, and an open mouth. No further technical, dimensional, or chronological information is provided in the source text.;0,427227139;0,456706762
0-آثارنا المنهوبة_19_p028_9666997a;Tombstone, marble. White marble tombstone carved with a male face in relief, showing clear eyes, possibly with two stone eyebrows above them, a straight line for the brows, a prominent nose, a protruding mouth, and upper lips with holes representing a moustache and chin. Dated to the 3rd–2nd century BCE.;Auction house listing for jewelry, art, antiques, and other items.;Auction house listing for jewelry, art, antiques, and other items. No specific object, material, typology, dimensions, or period is provided in the source text.;0,428883672;0,386224627
0-آثارنا المنهوبة_22_p015_88c123d1;Object, material not specified, with dimensions 19 x 11.5 cm. The record includes the number 200 and the term “kedem,” but no further descriptive information is provided.;Manuscript, paper, three small volumes of manuscripts from Yemen, comprising compilations by various writers and from various times on diverse topics, including the story of Jesus, leap years, the death of Aharon the Cohen, oaths, te'amim according to Kabbalah, laws of shechita, Shabbat songs, part of the Passover Haggadah, Birkat Erusin, piyyutim, and bakashot.;Manuscript, paper, three small volumes of manuscripts from Yemen, compiled by various writers and from various times. The contents include the story of Jesus, leap years, the death of Aharon the Cohen, oaths, te'amim according to Kabbalah, laws of shechita, Shabbat songs, and a section of the Passover Haggadah in another hand at the beginning of one manuscript. The group comprises approximately 200 leaves in total. One manuscript also contains Birkat Erusin, piyyutim, and bakashot.;0,431411803;0,437223315
0-آثارنا المنهوبة_25_p071_6a058638;"Saddle, bronze. Sacrificed object composed of an old oil-pouring tub fitted with a fuse holder; the end has a handle terminating at the front half of the oak, marked by the horns at the back, the chin below the mouth, and the feet extending forward.";Oil lamp, bronze, South Arabian, with an ibex handle and inscriptions on the sides. The handle is reattached.;Oil lamp, bronze, South Arabian, with an ibex handle and inscriptions on the sides. The object is described as being in good condition, with the handle reattached. A parallel example is noted in the British Museum. The source text also cites Simpson (ed.), 2002, Queen of Sheba: Treasures from Ancient Yemen, and mentions the Shlomo Moussaieff collection, Herzliyah Pituah.;0,432551742;0,4026016
0-آثارنا المنهوبة_14_p036_90bc3926;Object type not specified, material not specified. The source text identifies the item as “A witness’ grave” and includes the numbers “6 16 . 200 - 100 LOT - ART LOT - ART,” but provides no further factual description of the object, its material, typology, dimensions, technique, or date.;"Stone slab with high-relief carved abstract face, showing a triangular nose, deep-set oval eyes, a small mouth, a prominent brow ridge, well-groomed eyebrows, and the suggestion of a crown or headdress. Dimensions: L: 370 mm; W: 195 mm.";Stone slab with high-relief carved abstract face, carved in stone and depicting a triangular nose, deep-set oval eyes, a small mouth, a prominent brow ridge, and well-groomed eyebrows, with the suggestion of a crown or headdress. The object is a slab form and measures 370 mm in length and 195 mm in width.;0,433743954;0,428790092
0-آثارنا المنهوبة_14_p030_c5cb9878;"Oyster, carved material, with the heads rendered very prominently and accurately, and the feet and chests carved small, visible, and light; dated to the 3rd century B.C. to 1st century A.D.";Architectural block, limestone, carved in relief on one side with the stylised frontal figures of five ibexes. Each ibex is shown with straight legs in low relief, a stepped muzzle, protruding circular eyes, and ribbed horns. South Arabian, 3rd century B.C./1st century A.D.;Architectural block, limestone, carved in relief on one side with a frieze of five stylised frontal ibexes. The animals are depicted with straight legs in low relief, stepped muzzles, protruding circular eyes, and ribbed horns. South Arabian, dated to the 3rd century B.C./1st century A.D. The object is heavily encrusted, with chips on the lower part of three muzzles.;0,435035884;0,460954785
0-آثارنا المنهوبة_4_p009_90e33534;Sculptural fragment, marble, in the shape of Thor’s head, with a clear-cut form and broken horns. The object is described as part of a polished marble stone.;"Relief, alabaster. Sabean alabaster relief of a horned bull, dated 200 BCE–100 CE. Carved from one smooth block of alabaster; dimensions 10.2 x 14 cm (4 1/8 x 5 1/2 in).";Relief, alabaster. Sabean alabaster relief of a horned bull, dated 200 BCE–100 CE. The object is carved from one smooth block of alabaster and is described as a high relief sculpture with bold curves and delicate decoration. It measures 10.2 x 14 cm (4 1/8 x 5 1/2 in).;0,437696874;0,461145163
0-آثارنا المنهوبة_22_p024_df087257;"Wooden object, wood, consisting of two bent wooden plaques, rectangular in shape, carved with inscriptions; one plaque bears a significant inscription in the third line beneath a strip of high hemispheres, and one is described as bearing a testimony. 14th century. Dimensions: 56 x 24 cm. Condition: good.";Panels, wood. Two rectangular carved wood panels from Yemen, dated to the 14th century, carved in relief with thuluth script and a band of raised hemispheres below.;Panels, wood. Two rectangular carved wood panels from Yemen, dated to the 14th century. The panels are carved in relief with thuluth script and a band of raised hemispheres below. The largest panel measures 56 x 24 cm. The source identifies two panels and gives no further technical or contextual details.;0,43985641;0,406806231
0-آثارنا المنهوبة_22_p018_439e9ea8;Tombstone, marble. Carved funerary monument depicting a male bust in relief, with short hair at the back, a round face, heavy eyelids, a prominent nose, and a small mouth. Dated to around the 1st century B.C./A.D.;Object group, various materials: a mixed antiquities lot including Roman glass vessels, Roman bronze figures and vessels, Egyptian faience, wood, limestone, alabaster, bronze and cartonnage objects, Luristan iron and bronze weapons and fittings, and South Arabian and Near Eastern metal and stone items.;"Object group, various materials: a mixed antiquities lot comprising Roman glass vessels, including a large green glass jug, an aubergine glass jug, and an aubergine ribbed glass bottle; Roman bronze objects, including a figure of Minerva and an incense burner with dolphin handle; Egyptian objects in wood, limestone, alabaster, bronze, turquoise faience, green glazed faience, pale green glazed faience, and cartonnage, including shabtis, a Ptah-Sokar-Osiris figure, a kneeling king statuette, an amulet of Bastet, and painted mummy masks; Luristan iron and bronze objects, including swords and a horsebit; a South Arabian bronze erotic statuette; a South Arabian alabaster head; a Near Eastern copper alloy pectoral; and a Late Roman or Byzantine solid gold bracelet with agate cabochon. The source text gives no measurements or further technical details beyond typology, material, and named attribution where stated.";0,440125108;0,426806629
0-آثارنا المنهوبة_25_p065_816507df;"Gravestones, marble stone, in the form of human heads carved from marble in different colors, with long prominent noses, some broad, two prominent eyes, and small prominent mouths; three examples have inscriptions written in the pavilion line.";Stone carved heads, a group of five, South Arabian, three with Ancient South Arabian inscription.;Stone carved heads, group of five, South Arabian, carved in stone. Three of the heads bear Ancient South Arabian inscription. The source text gives no further technical, dimensional, or chronological details.;0,447355092;0,443517089
0-آثارنا المنهوبة_28_p010_29618710;Marble wall fragment with relief decoration, carved in marble stone, preserving a sculptural composition of visible motifs including written forms, vegetal ornament, animal figures, five bull heads with short horns arranged on both sides, and bird imagery. The decoration is divided by a blade-like line and includes a central inscription-like element, surrounded by vegetal ornament with grape clusters, birds feeding on grapes, plant forms, and a clearly rendered bull head with small birds also shown eating grapes.;Placeholder solution using Anubis proof-of-work to protect a website from aggressive scraping and to reduce the need to present challenge pages to likely legitimate users.;Placeholder solution using Anubis proof-of-work to protect a server against aggressive scraping by AI companies. The system is described as a temporary measure intended to allow more time for fingerprinting and identifying headless browsers, for example through font rendering behavior, so that challenge proof-of-work pages do not need to be shown to users more likely to be legitimate. It uses a Proof-of-Work scheme in the vein of Hashcash, a proposed proof-of-work method for reducing email spam. The text notes that Anubis requires modern JavaScript features and that plugins such as JShelter may disable them, which can cause downtime and make website resources inaccessible to all users.;0,44828552;0,419367373
0-آثارنا المنهوبة_25_p044_1394a6c0;Lot, material not specified. No further object description is provided in the source text.;Standing figure, alabaster, South Arabian, 1st century B.C.–1st century A.D. Modelled in the round as a standing deity with textural hair detailing, naïve facial features, exaggerated eyes for inserts, a slit mouth, hands held out at the chest, one hand pierced to accept an attribute, and a knee-length garment with a collar or necklace below the throat.;Standing figure, alabaster, South Arabian, 1st century B.C.–1st century A.D. Modelled in the round as a standing deity. The figure has textural detailing to the hair, naïve facial features, exaggerated eyes intended to accept inserts, now absent, and a slit mouth. The hands are held out at the chest, with one hand pierced to accept an attribute. The figure wears a knee-length garment and has a collar or necklace below the throat.;0,448515773;0,460519433
31-آثارنا المنهوبة_31_p035_52be4054;"Seal, gold. Circular seal with an empty-drilled vent; the face is mediated by an inscription in a rectangular frame, and from top to bottom a dam is carved in reverse motion position. The inscription reads: (m/pn/).";Circular openwork seal, material not specified, decorated with a lion and an ibex on either side of a five-letter South Arabian inscription. Diameter 1.6 cm.;Circular openwork seal, material not specified, decorated with a lion and an ibex on either side of a five-letter South Arabian inscription. The object is described as rare. Diameter: 1.6 cm. The source text provides no further information on date, provenance, or manufacturing technique.;0,450105727;0,478845179
0-آثارنا المنهوبة_19_p020_651730f0;Human figurine, mud, small mud doll with a clear head and an unclear body. Prehistoric. Height 120 millimeters.;Ancient Egyptian antiquities, including shabti, amulets, pottery, scarabs, and terracotta.;Ancient Egyptian antiquities in a range of object types, including shabti, amulets, pottery, scarabs, and terracotta. The source text describes these as part of a wider selection of authentic antiquities from ancient Egypt, the Greek world, and Near Eastern civilizations, with an emphasis on ancient pottery and ancient statuary. No individual object, material composition beyond the named categories, dimensions, date, or condition is provided.;0,452687979;0,46857518
0-آثارنا المنهوبة_25_p047_a4daec26;Human doll, material not specified. A human doll, recorded as lot 7:1-2-15.8×9×0, with dimensions 15.8 × 9 × 0.;"Terracotta female fertility figure, Sabaean Kingdom, South Arabian, 1st millennium BC, with inscription. The figure has finely painted facial features, stylised decoration on the front body, and inscription on each leg; dimensions 15.8 × 9 × 0 cm.";Terracotta female fertility figure, Sabaean Kingdom, South Arabian, 1st millennium BC, with inscription. The figure is described as having finely painted facial features, a stylised face around the belly, and belly fat rolls forming a large mouth, with inscription on each leg. A thermoluminescence test certificate (C 142647A-1) taken in Bordeaux, France on 17/10/2016 indicates that the raw material was most probably heated during the first millennium. Dimensions are given as 15.8 × 9 × 0 cm, and the condition is described as good ancient condition considering age and material.;0,453493953;0,417436421
31-آثارنا المنهوبة_31_p026_d235d123;"Tablet, bronze, with an inscription and window holes distributed on three angles for stabilization. The engraved text records a vow made by a person named Saad El for the Abed, who was tried at Shebhan’s temple, invoking the gods Athtar, uncle, and prophet; the vow was made on his behalf and on behalf of his brother and his son. Dimensions recorded as 31.5 x 26.6 cm.";"Votive plaque, stone, inscribed with eight lines in Qatabanite characters. It preserves a dedication by Sa'adil of the clan of Ab'am to Hawkam Nabat. Height 31.5 cm; width 26.6 cm.";"Votive plaque, stone, inscribed with eight lines in Qatabanite characters. The inscription records a dedication by Sa'adil of the clan of Ab'am to Hawkam Nabat. The proper names in this dedication are already known from other Qatabanite inscriptions. Palaeographically, the monument appears to be close to periods C and D of A. Petite lacune at the lower left corner; otherwise in very good condition. The deity Hawkam is identified in the source as a goddess. Height 31.5 cm; width 26.6 cm.";0,454515994;0,452500165
0-آثارنا المنهوبة_22_p021_05077278;Object type not specified, with no descriptive information provided beyond the inventory/reference number 2002.196.274.;Head, limestone. Small South Arabian limestone male head, circa 1st century B.C./A.D., with a stylised form, sharp bow ridge and nose, recessed brows and pupils for now-missing inlays, and an elongated nose with three folds below the chin. Height 4 in (10 cm), mounted.;Head, limestone. Small South Arabian limestone male head dating to circa 1st century B.C./A.D. The stylised head has a sharp bow ridge and nose, with brows and pupils recessed for now-missing inlays. The nose is elongated, and there are three folds below the chin. The object measures 4 in (10 cm) high and is mounted. Provenance: UK private collection, acquired during the 1990s.;0,45611459;0,524499595
0-آثارنا المنهوبة_5_p007_712e95bc;"Tombstone, stone. Rectangular tombstone carved in low relief with a clear-cut discharge, featuring eyes, a prominent nose, and a semi-open mouth; inscribed with three letters reading p.P.R. Late 2000 BCE. Length 45.5 cm.";Stela, South Arabian limestone, H. 45.5 cm, L. 18.2 cm. Rectangular stela with a stylised triangular face at the top and an inscription of three South Arabian letters identifying the owner. South Arabian Peninsula, late 1st millennium BC.;Stela, South Arabian limestone, H. 45.5 cm, L. 18.2 cm. Rectangular stela carved with a stylised triangular face at the top. It is engraved with an inscription in three South Arabian letters, identified in the source as the name of the owner. The object is described as an iconic stela and is attributed to the South Arabian Peninsula, late 1st millennium BC.;0,456463337;0,429786921
0-آثارنا المنهوبة_25_p068_2be803ae;Object type and material cannot be determined from the provided text.;Two limestone heads, South Arabian (?);Two limestone heads, made of limestone and attributed tentatively to South Arabian (?) origin. Provenance is given as the Private Collection of Dr. Mohammed Said Farsi (1936-2019), acquired between 1960 and 1990 at Christie’s, Sotheby’s, and Mayfair Galleries, London. One head is recorded with a dimension of 8 in.;0,4567312;0,567417622
31-آثارنا المنهوبة_31_p025_a27af77d;Object type not specified, material not specified. The source text only gives the name “PERRE BERGE & Associes” and does not provide any archaeological or object-specific information.;Stela, stone, representing the head of a man with a triangular face and barely indicated hair. A basin with a crenellated rim is present at the base of the neck. South Arabian Peninsula, 1st millennium BC. Height: 67 cm.;Stela, stone, in the form of a large iconic representation of a man's head, with a triangular face and hair only lightly indicated. An inscription is probably apocryphal. The object has a basin with a crenellated rim at the base of the neck. It is noted as being in very good condition, with a few chips. South Arabian Peninsula, 1st millennium BC. Height: 67 cm.;0,457216144;0,451874733
0-آثارنا المنهوبة_22_p010_7fb500f3;Object, material not specified. The source text contains only fragmentary and repetitive bibliographic-style references, including the years 1895, 1894, 1934, 1986, and the notation “25 + 9 kedem [133],” but provides no identifiable object type, material, form, technique, dimensions, or period.;Manuscript, paper, Mipi Chachamim, containing halachic, aggadic, and kabbalistic explanations of various laws and customs, Yemen, 1895.;Manuscript, paper, Mipi Chachamim, with halachic, aggadic, and kabbalistic explanations for various laws and customs. The manuscript is described as having many variations from the printed version and as corresponding to another manuscript written nine months earlier by the same scribe, Rabbi Oded son of Yafet, in Iyar 1894, by the desire of his master, Zecharya. It includes a long letter addressed to Rabbi Salam son of Menachem by Yuda Nissim, Chassan Yuda, and Machbuv Avni, concerning aliyah to Eretz Israel and their travails, and contains a colophon by the scribe Rabbi Oded son of Yafet, identified as Ra'avad of Aden, Ibb district, Southern Yemen, stating that he wrote it by the desire of Chassan Utz and his sons. The manuscript comprises 133 leaves, with an additional 9 leaves of varied size, measures 25 cm, and has ownership inscriptions and various lists, including prayers, on the endpapers and on additional leaves at the beginning and end.;0,458204389;0,469412565
0-آثارنا المنهوبة_22_p016_cc4b6a73;"Hebrew manuscript on paper, 19th century, comprising 8 elements of differing size and condition. The elements vary in situation; some retain old ties, while others are newly associated. The manuscript is noted as being suitable for the equitable poor.";"Manuscript collection, paper and bindings, comprising eight manuscripts from Yemen. The group includes Torah and Megillot, Passover Haggadot, and prayers; some volumes have old bindings and others are newly bound.";Manuscript collection, paper and bindings, comprising eight manuscripts from Yemen. The group includes Torah and Megillot, Passover Haggadot, and prayers. The manuscripts are described as a collection of eight items, with some volumes retaining old bindings and others newly bound. The source identifies the material as manuscripts and notes their association with Yemenite Jewry and manuscripts and documents.;0,460172594;0,494491816
0-آثارنا المنهوبة_28_p002_c27fb803;"Metal board, metal, with dimensions 5.1 x 4.2 x 0.25 cm; marked “SEM 141 . 24.12 – VIa 1894” and “0.25 24.12 – VIa 1894.”";Object, bronze. South Arabian fitting from South Arabia, measuring H 5.1 cm, W 4.2 cm, D 0.25 cm, and weighing 24.12 g. Provenance: acquired in 1894 from the Glaser collection.;Object, bronze. South Arabian fitting from South Arabia. The object is recorded as a fitting (Beschlag) and is made of bronze. Its dimensions are H 5.1 cm, W 4.2 cm, D 0.25 cm, with a weight of 24.12 g. The record notes provenance as having been taken over in 1894 from the Glaser collection. The source also includes the inventory reference SEM 141 and identifies the holding as the Egyptian Collection, but no further typological or chronological details are provided.;0,462727487;0,505750716
0-آثارنا المنهوبة 30_p026_bffdbce6;Table, marble, 25 cm long. Crabs table, dated to the fourth-third century B.C.E. Condition: good.;Fragmentary alabaster ibex base, South Arabian, circa 4th-3rd century B.C.;Fragmentary alabaster ibex base, South Arabian, circa 4th-3rd century B.C. The object is described as a base in fragmentary condition and is identified as South Arabian. No further technical details, dimensions, or decorative features are provided in the source text.;0,464339137;0,469187856
