artifact_id,pdf_name,page_num,image_name,image_path,centroid_x,centroid_y
0-آثارنا المنهوبة_3_p005_ffacbcbf,0-آثارنا المنهوبة_3.pdf,5,0-آثارنا المنهوبة_3_p005_img003.png,,168.85,461.0
0-آثارنا المنهوبة_3_p005_7bdae03b,0-آثارنا المنهوبة_3.pdf,5,0-آثارنا المنهوبة_3_p005_img007.png,,177.98,262.49
0-آثارنا المنهوبة_3_p005_e007b801,0-آثارنا المنهوبة_3.pdf,5,0-آثارنا المنهوبة_3_p005_img007.png,,177.98,262.49
0-آثارنا المنهوبة_3_p006_c0a37d7a,0-آثارنا المنهوبة_3.pdf,6,0-آثارنا المنهوبة_3_p006_img006.png,,177.88,251.29
0-آثارنا المنهوبة_3_p006_6776a924,0-آثارنا المنهوبة_3.pdf,6,0-آثارنا المنهوبة_3_p006_img004.png,,121.9,449.05
0-آثارنا المنهوبة_3_p006_1e6f005d,0-آثارنا المنهوبة_3.pdf,6,0-آثارنا المنهوبة_3_p006_img003.png,,244.07,461.8
0-آثارنا المنهوبة_3_p006_1e6f005d,0-آثارنا المنهوبة_3.pdf,6,0-آثارنا المنهوبة_3_p006_img005.png,,165.0,670.6
0-آثارنا المنهوبة_3_p007_27e6fe0d,0-آثارنا المنهوبة_3.pdf,7,0-آثارنا المنهوبة_3_p007_img003.png,,160.2,268.15
0-آثارنا المنهوبة_3_p007_90f51d13,0-آثارنا المنهوبة_3.pdf,7,0-آثارنا المنهوبة_3_p007_img004.png,,170.57,554.17
0-آثارنا المنهوبة_23_p001_3b177a57,0-آثارنا المنهوبة_23.pdf,1,0-آثارنا المنهوبة_23_p001_img005.png,,297.05,317.2
0-آثارنا المنهوبة_23_p002_1bd278fb,0-آثارنا المنهوبة_23.pdf,2,0-آثارنا المنهوبة_23_p002_img005.png,,271.37,293.51
0-آثارنا المنهوبة_23_p003_a6f1b4cd,0-آثارنا المنهوبة_23.pdf,3,0-آثارنا المنهوبة_23_p003_img005.png,,277.09,333.78
0-آثارنا المنهوبة_23_p004_09a953a0,0-آثارنا المنهوبة_23.pdf,4,0-آثارنا المنهوبة_23_p004_img005.png,,276.88,304.61
0-آثارنا المنهوبة_23_p005_f55e2a83,0-آثارنا المنهوبة_23.pdf,5,0-آثارنا المنهوبة_23_p005_img005.png,,277.1,327.58
0-آثارنا المنهوبة_23_p006_4e7522f7,0-آثارنا المنهوبة_23.pdf,6,0-آثارنا المنهوبة_23_p006_img005.png,,282.6,315.88
0-آثارنا المنهوبة_23_p007_885d7bea,0-آثارنا المنهوبة_23.pdf,7,0-آثارنا المنهوبة_23_p007_img005.png,,276.85,313.61
0-آثارنا المنهوبة_23_p008_05b6255b,0-آثارنا المنهوبة_23.pdf,8,0-آثارنا المنهوبة_23_p008_img005.png,,277.07,307.48
0-آثارنا المنهوبة_23_p009_b6a13d39,0-آثارنا المنهوبة_23.pdf,9,0-آثارنا المنهوبة_23_p009_img005.png,,277.0,301.5
0-آثارنا المنهوبة_23_p010_42068f0f,0-آثارنا المنهوبة_23.pdf,10,0-آثارنا المنهوبة_23_p010_img005.png,,277.05,314.53
0-آثارنا المنهوبة_23_p011_9d516878,0-آثارنا المنهوبة_23.pdf,11,0-آثارنا المنهوبة_23_p011_img005.png,,276.87,336.87
0-آثارنا المنهوبة_23_p012_328b6ba2,0-آثارنا المنهوبة_23.pdf,12,0-آثارنا المنهوبة_23_p012_img005.png,,311.6,304.38
0-آثارنا المنهوبة_23_p013_6877be73,0-آثارنا المنهوبة_23.pdf,13,0-آثارنا المنهوبة_23_p013_img005.png,,277.09,330.05
0-آثارنا المنهوبة_23_p014_242c6ad9,0-آثارنا المنهوبة_23.pdf,14,0-آثارنا المنهوبة_23_p014_img005.png,,276.9,339.98
0-آثارنا المنهوبة_23_p015_7d122071,0-آثارنا المنهوبة_23.pdf,15,0-آثارنا المنهوبة_23_p015_img005.png,,276.73,321.11
0-آثارنا المنهوبة_23_p016_d34f10b0,0-آثارنا المنهوبة_23.pdf,16,0-آثارنا المنهوبة_23_p016_img005.png,,277.1,264.31
0-آثارنا المنهوبة_23_p017_5355a7e9,0-آثارنا المنهوبة_23.pdf,17,0-آثارنا المنهوبة_23_p017_img005.png,,277.1,320.58
0-آثارنا المنهوبة_23_p018_828f18b7,0-آثارنا المنهوبة_23.pdf,18,0-آثارنا المنهوبة_23_p018_img005.png,,276.83,329.39
0-آثارنا المنهوبة_23_p019_6d3115bc,0-آثارنا المنهوبة_23.pdf,19,0-آثارنا المنهوبة_23_p019_img001.png,,277.1,339.36
0-آثارنا المنهوبة_23_p020_7fb70004,0-آثارنا المنهوبة_23.pdf,20,0-آثارنا المنهوبة_23_p020_img001.png,,277.1,337.47
0-آثارنا المنهوبة_23_p021_2ef78b19,0-آثارنا المنهوبة_23.pdf,21,0-آثارنا المنهوبة_23_p021_img001.png,,277.09,314.16
0-آثارنا المنهوبة_23_p022_fd8a0a14,0-آثارنا المنهوبة_23.pdf,22,0-آثارنا المنهوبة_23_p022_img001.png,,276.92,344.81
0-آثارنا المنهوبة_23_p023_c1627aa0,0-آثارنا المنهوبة_23.pdf,23,0-آثارنا المنهوبة_23_p023_img001.png,,277.09,329.81
0-آثارنا المنهوبة_23_p024_ffe01bb2,0-آثارنا المنهوبة_23.pdf,24,0-آثارنا المنهوبة_23_p024_img001.png,,277.09,328.63
0-آثارنا المنهوبة_23_p025_0a657650,0-آثارنا المنهوبة_23.pdf,25,0-آثارنا المنهوبة_23_p025_img001.png,,276.81,321.58
0-آثارنا المنهوبة_23_p026_748c8649,0-آثارنا المنهوبة_23.pdf,26,0-آثارنا المنهوبة_23_p026_img001.png,,276.88,298.04
0-آثارنا المنهوبة_23_p027_f4634af2,0-آثارنا المنهوبة_23.pdf,27,0-آثارنا المنهوبة_23_p027_img001.png,,277.09,300.26
0-آثارنا المنهوبة_23_p028_e4b77dbc,0-آثارنا المنهوبة_23.pdf,28,0-آثارنا المنهوبة_23_p028_img001.png,,277.08,339.98
0-آثارنا المنهوبة_23_p029_8fba2a61,0-آثارنا المنهوبة_23.pdf,29,0-آثارنا المنهوبة_23_p029_img001.png,,277.08,317.81
0-آثارنا المنهوبة_23_p030_d582f908,0-آثارنا المنهوبة_23.pdf,30,0-آثارنا المنهوبة_23_p030_img001.png,,277.09,324.5
0-آثارنا المنهوبة_23_p031_3ddd866d,0-آثارنا المنهوبة_23.pdf,31,0-آثارنا المنهوبة_23_p031_img001.png,,276.74,325.96
0-آثارنا المنهوبة_23_p032_2734196d,0-آثارنا المنهوبة_23.pdf,32,0-آثارنا المنهوبة_23_p032_img001.png,,277.1,325.08
0-آثارنا المنهوبة_23_p033_50d9b647,0-آثارنا المنهوبة_23.pdf,33,0-آثارنا المنهوبة_23_p033_img001.png,,276.95,317.02
0-آثارنا المنهوبة_23_p034_739e4656,0-آثارنا المنهوبة_23.pdf,34,0-آثارنا المنهوبة_23_p034_img001.png,,282.6,315.8
0-آثارنا المنهوبة_23_p035_08523e2f,0-آثارنا المنهوبة_23.pdf,35,0-آثارنا المنهوبة_23_p035_img001.png,,277.1,335.0
0-آثارنا المنهوبة_23_p036_f38b56f5,0-آثارنا المنهوبة_23.pdf,36,0-آثارنا المنهوبة_23_p036_img001.png,,277.09,328.33
0-آثارنا المنهوبة_23_p037_6911490a,0-آثارنا المنهوبة_23.pdf,37,0-آثارنا المنهوبة_23_p037_img001.png,,277.1,322.58
0-آثارنا المنهوبة_23_p038_02aca612,0-آثارنا المنهوبة_23.pdf,38,0-آثارنا المنهوبة_23_p038_img001.png,,277.03,320.75
0-آثارنا المنهوبة_23_p039_bb7ad38f,0-آثارنا المنهوبة_23.pdf,39,0-آثارنا المنهوبة_23_p039_img001.png,,277.08,323.88
0-آثارنا المنهوبة_23_p040_038da38c,0-آثارنا المنهوبة_23.pdf,40,0-آثارنا المنهوبة_23_p040_img001.png,,277.1,311.46
0-آثارنا المنهوبة_23_p041_e38d3616,0-آثارنا المنهوبة_23.pdf,41,0-آثارنا المنهوبة_23_p041_img001.png,,279.52,345.7
0-آثارنا المنهوبة_23_p042_df532a8f,0-آثارنا المنهوبة_23.pdf,42,0-آثارنا المنهوبة_23_p042_img001.png,,278.85,313.3
0-آثارنا المنهوبة_23_p043_8b4c9199,0-آثارنا المنهوبة_23.pdf,43,0-آثارنا المنهوبة_23_p043_img001.png,,277.07,332.53
0-آثارنا المنهوبة_23_p044_c0f20c38,0-آثارنا المنهوبة_23.pdf,44,0-آثارنا المنهوبة_23_p044_img001.png,,277.1,338.75
0-آثارنا المنهوبة_23_p045_efca2cf1,0-آثارنا المنهوبة_23.pdf,45,0-آثارنا المنهوبة_23_p045_img001.png,,277.1,335.64
0-آثارنا المنهوبة_23_p046_e3d25603,0-آثارنا المنهوبة_23.pdf,46,0-آثارنا المنهوبة_23_p046_img001.png,,276.97,329.93
0-آثارنا المنهوبة_23_p047_d9886b9b,0-آثارنا المنهوبة_23.pdf,47,0-آثارنا المنهوبة_23_p047_img001.png,,277.1,335.15
0-آثارنا المنهوبة_23_p048_18cbe10e,0-آثارنا المنهوبة_23.pdf,48,0-آثارنا المنهوبة_23_p048_img001.png,,277.09,324.01
0-آثارنا المنهوبة_23_p049_dd733e4c,0-آثارنا المنهوبة_23.pdf,49,0-آثارنا المنهوبة_23_p049_img001.png,,277.08,282.25
0-آثارنا المنهوبة_23_p050_e7d6c043,0-آثارنا المنهوبة_23.pdf,50,0-آثارنا المنهوبة_23_p050_img001.png,,277.1,247.08
0-آثارنا المنهوبة_23_p051_19424dd9,0-آثارنا المنهوبة_23.pdf,51,0-آثارنا المنهوبة_23_p051_img001.png,,277.1,316.08
0-آثارنا المنهوبة_23_p052_9ff6d97a,0-آثارنا المنهوبة_23.pdf,52,0-آثارنا المنهوبة_23_p052_img001.png,,276.73,305.58
0-آثارنا المنهوبة_23_p053_a6127312,0-آثارنا المنهوبة_23.pdf,53,0-آثارنا المنهوبة_23_p053_img001.png,,277.09,302.74
0-آثارنا المنهوبة_23_p054_c2b635d6,0-آثارنا المنهوبة_23.pdf,54,0-آثارنا المنهوبة_23_p054_img001.png,,277.1,272.2
0-آثارنا المنهوبة_21_p001_6adec507,0-آثارنا المنهوبة_21.pdf,1,0-آثارنا المنهوبة_21_p001_img005.png,,284.2,317.76
0-آثارنا المنهوبة_21_p002_6e218938,0-آثارنا المنهوبة_21.pdf,2,0-آثارنا المنهوبة_21_p002_img005.png,,284.24,301.47
0-آثارنا المنهوبة_21_p003_6b5eae07,0-آثارنا المنهوبة_21.pdf,3,0-آثارنا المنهوبة_21_p003_img005.png,,284.21,267.57
0-آثارنا المنهوبة_21_p004_ab94b753,0-آثارنا المنهوبة_21.pdf,4,0-آثارنا المنهوبة_21_p004_img005.png,,293.05,287.15
0-آثارنا المنهوبة_21_p005_539ad6f3,0-آثارنا المنهوبة_21.pdf,5,0-آثارنا المنهوبة_21_p005_img005.png,,311.5,297.35
0-آثارنا المنهوبة_21_p006_84c0b921,0-آثارنا المنهوبة_21.pdf,6,0-آثارنا المنهوبة_21_p006_img005.png,,282.9,277.39
0-آثارنا المنهوبة_21_p007_bba92ffb,0-آثارنا المنهوبة_21.pdf,7,0-آثارنا المنهوبة_21_p007_img005.png,,299.45,312.27
0-آثارنا المنهوبة_21_p008_4d2fd3f8,0-آثارنا المنهوبة_21.pdf,8,0-آثارنا المنهوبة_21_p008_img005.png,,302.95,302.6
0-آثارنا المنهوبة_21_p009_70022fb3,0-آثارنا المنهوبة_21.pdf,9,0-آثارنا المنهوبة_21_p009_img005.png,,281.23,288.72
0-آثارنا المنهوبة_21_p010_69ca4ac6,0-آثارنا المنهوبة_21.pdf,10,0-آثارنا المنهوبة_21_p010_img005.png,,294.35,281.46
0-آثارنا المنهوبة_21_p011_de7c463c,0-آثارنا المنهوبة_21.pdf,11,0-آثارنا المنهوبة_21_p011_img005.png,,307.8,304.21
0-آثارنا المنهوبة_21_p012_cb36e5e4,0-آثارنا المنهوبة_21.pdf,12,0-آثارنا المنهوبة_21_p012_img005.png,,302.17,299.97
0-آثارنا المنهوبة_21_p013_5466316d,0-آثارنا المنهوبة_21.pdf,13,0-آثارنا المنهوبة_21_p013_img005.png,,300.15,284.82
0-آثارنا المنهوبة_21_p014_587c3579,0-آثارنا المنهوبة_21.pdf,14,0-آثارنا المنهوبة_21_p014_img005.png,,289.81,286.67
0-آثارنا المنهوبة_21_p015_8de652d6,0-آثارنا المنهوبة_21.pdf,15,0-آثارنا المنهوبة_21_p015_img005.png,,293.1,315.0
0-آثارنا المنهوبة_21_p016_7c432e20,0-آثارنا المنهوبة_21.pdf,16,0-آثارنا المنهوبة_21_p016_img005.png,,303.08,305.25
0-آثارنا المنهوبة_21_p017_19d0b722,0-آثارنا المنهوبة_21.pdf,17,0-آثارنا المنهوبة_21_p017_img005.png,,296.27,290.99
0-آثارنا المنهوبة_21_p018_dfc398a6,0-آثارنا المنهوبة_21.pdf,18,0-آثارنا المنهوبة_21_p018_img005.png,,296.55,282.38
0-آثارنا المنهوبة_21_p019_6a294d81,0-آثارنا المنهوبة_21.pdf,19,0-آثارنا المنهوبة_21_p019_img005.png,,300.15,280.32
0-آثارنا المنهوبة_21_p020_59f8ecef,0-آثارنا المنهوبة_21.pdf,20,0-آثارنا المنهوبة_21_p020_img005.png,,309.73,297.36
0-آثارنا المنهوبة_21_p021_a227a653,0-آثارنا المنهوبة_21.pdf,21,0-آثارنا المنهوبة_21_p021_img005.png,,291.75,309.12
0-آثارنا المنهوبة_21_p022_33194a38,0-آثارنا المنهوبة_21.pdf,22,0-آثارنا المنهوبة_21_p022_img005.png,,289.85,321.76
0-آثارنا المنهوبة_21_p023_0ecb35f6,0-آثارنا المنهوبة_21.pdf,23,0-آثارنا المنهوبة_21_p023_img005.png,,305.75,303.55
0-آثارنا المنهوبة_21_p024_dec4451a,0-آثارنا المنهوبة_21.pdf,24,0-آثارنا المنهوبة_21_p024_img005.png,,305.03,283.69
0-آثارنا المنهوبة_21_p025_de34ae55,0-آثارنا المنهوبة_21.pdf,25,0-آثارنا المنهوبة_21_p025_img005.png,,296.12,271.67
0-آثارنا المنهوبة_21_p026_e8ab5e07,0-آثارنا المنهوبة_21.pdf,26,0-آثارنا المنهوبة_21_p026_img005.png,,304.68,279.76
0-آثارنا المنهوبة_21_p027_ae3c4f62,0-آثارنا المنهوبة_21.pdf,27,0-آثارنا المنهوبة_21_p027_img005.png,,304.47,309.8
0-آثارنا المنهوبة_21_p028_5d8aee21,0-آثارنا المنهوبة_21.pdf,28,0-آثارنا المنهوبة_21_p028_img005.png,,283.79,299.15
0-آثارنا المنهوبة_21_p029_d8585686,0-آثارنا المنهوبة_21.pdf,29,0-آثارنا المنهوبة_21_p029_img005.png,,284.22,298.88
0-آثارنا المنهوبة_21_p030_fbc5b747,0-آثارنا المنهوبة_21.pdf,30,0-آثارنا المنهوبة_21_p030_img006.png,,284.62,320.87
0-آثارنا المنهوبة_21_p031_bcd0f28f,0-آثارنا المنهوبة_21.pdf,31,0-آثارنا المنهوبة_21_p031_img005.png,,305.8,260.7
0-آثارنا المنهوبة_2_p001_b913436d,0-آثارنا المنهوبة_2.pdf,1,0-آثارنا المنهوبة_2_p001_img003.png,,179.33,250.12
0-آثارنا المنهوبة_2_p001_7b928cc0,0-آثارنا المنهوبة_2.pdf,1,0-آثارنا المنهوبة_2_p001_img004.png,,182.5,454.38
0-آثارنا المنهوبة_2_p001_9ac8569e,0-آثارنا المنهوبة_2.pdf,1,0-آثارنا المنهوبة_2_p001_img005.png,,192.5,656.5
0-آثارنا المنهوبة_2_p002_4d51bd78,0-آثارنا المنهوبة_2.pdf,2,0-آثارنا المنهوبة_2_p002_img004.png,,231.57,257.52
0-آثارنا المنهوبة_2_p002_4d51bd78,0-آثارنا المنهوبة_2.pdf,2,0-آثارنا المنهوبة_2_p002_img005.png,,101.85,244.79
0-آثارنا المنهوبة_2_p002_9bd63099,0-آثارنا المنهوبة_2.pdf,2,0-آثارنا المنهوبة_2_p002_img004.png,,231.57,257.52
0-آثارنا المنهوبة_2_p002_9bd63099,0-آثارنا المنهوبة_2.pdf,2,0-آثارنا المنهوبة_2_p002_img005.png,,101.85,244.79
0-آثارنا المنهوبة_2_p002_4cbe0291,0-آثارنا المنهوبة_2.pdf,2,0-آثارنا المنهوبة_2_p002_img006.png,,247.5,479.87
0-آثارنا المنهوبة_2_p002_d0750279,0-آثارنا المنهوبة_2.pdf,2,0-آثارنا المنهوبة_2_p002_img006.png,,247.5,479.87
0-آثارنا المنهوبة_2_p002_5d0e75cf,0-آثارنا المنهوبة_2.pdf,2,0-آثارنا المنهوبة_2_p002_img007.png,,188.5,697.74
0-آثارنا المنهوبة_2_p003_98fdfa65,0-آثارنا المنهوبة_2.pdf,3,0-آثارنا المنهوبة_2_p003_img003.png,,180.26,237.52
0-آثارنا المنهوبة_2_p003_ad65ece3,0-آثارنا المنهوبة_2.pdf,3,0-آثارنا المنهوبة_2_p003_img004.png,,172.45,456.42
0-آثارنا المنهوبة_2_p003_bfdffd53,0-آثارنا المنهوبة_2.pdf,3,0-آثارنا المنهوبة_2_p003_img005.png,,170.8,669.52
0-آثارنا المنهوبة_2_p004_a1e8f091,0-آثارنا المنهوبة_2.pdf,4,0-آثارنا المنهوبة_2_p004_img003.png,,157.75,445.0
0-آثارنا المنهوبة_2_p004_5c0ce4f2,0-آثارنا المنهوبة_2.pdf,4,0-آثارنا المنهوبة_2_p004_img004.png,,173.95,233.19
0-آثارنا المنهوبة_2_p004_c5ef7ed9,0-آثارنا المنهوبة_2.pdf,4,0-آثارنا المنهوبة_2_p004_img005.png,,139.05,695.52
0-آثارنا المنهوبة_2_p005_dd3f3e0d,0-آثارنا المنهوبة_2.pdf,5,0-آثارنا المنهوبة_2_p005_img003.png,,197.88,226.77
0-آثارنا المنهوبة_2_p005_2c9897b0,0-آثارنا المنهوبة_2.pdf,5,0-آثارنا المنهوبة_2_p005_img004.png,,184.12,469.35
0-آثارنا المنهوبة_2_p005_9c02fdd2,0-آثارنا المنهوبة_2.pdf,5,0-آثارنا المنهوبة_2_p005_img008.png,,129.2,622.22
0-آثارنا المنهوبة_2_p005_9c02fdd2,0-آثارنا المنهوبة_2.pdf,5,0-آثارنا المنهوبة_2_p005_img009.png,,255.8,615.62
0-آثارنا المنهوبة_2_p005_9c02fdd2,0-آثارنا المنهوبة_2.pdf,5,0-آثارنا المنهوبة_2_p005_img010.png,,184.7,689.72
0-آثارنا المنهوبة_2_p006_66ae42d6,0-آثارنا المنهوبة_2.pdf,6,0-آثارنا المنهوبة_2_p006_img003.png,,181.02,474.25
0-آثارنا المنهوبة_2_p006_936cf0b5,0-آثارنا المنهوبة_2.pdf,6,0-آثارنا المنهوبة_2_p006_img004.png,,184.48,247.42
0-آثارنا المنهوبة_2_p006_757ffc98,0-آثارنا المنهوبة_2.pdf,6,0-آثارنا المنهوبة_2_p006_img005.png,,184.5,672.09
0-آثارنا المنهوبة_2_p007_3f4b534f,0-آثارنا المنهوبة_2.pdf,7,0-آثارنا المنهوبة_2_p007_img003.png,,188.1,241.52
0-آثارنا المنهوبة_2_p007_1052266d,0-آثارنا المنهوبة_2.pdf,7,0-آثارنا المنهوبة_2_p007_img004.png,,191.85,557.3
0-آثارنا المنهوبة_28_p001_aeebab61,0-آثارنا المنهوبة_28.pdf,1,0-آثارنا المنهوبة_28_p001_img005.png,,295.29,255.05
0-آثارنا المنهوبة_28_p002_c27fb803,0-آثارنا المنهوبة_28.pdf,2,0-آثارنا المنهوبة_28_p002_img005.png,,309.15,263.59
0-آثارنا المنهوبة_28_p003_78e2c05b,0-آثارنا المنهوبة_28.pdf,3,0-آثارنا المنهوبة_28_p003_img005.png,,332.83,248.2
0-آثارنا المنهوبة_28_p004_558dd6e7,0-آثارنا المنهوبة_28.pdf,4,0-آثارنا المنهوبة_28_p004_img006.png,,385.65,278.92
0-آثارنا المنهوبة_28_p004_558dd6e7,0-آثارنا المنهوبة_28.pdf,4,0-آثارنا المنهوبة_28_p004_img009.png,,220.7,356.52
0-آثارنا المنهوبة_28_p005_0ecce4f0,0-آثارنا المنهوبة_28.pdf,5,0-آثارنا المنهوبة_28_p005_img005.png,,413.72,265.49
0-آثارنا المنهوبة_28_p005_0ecce4f0,0-آثارنا المنهوبة_28.pdf,5,0-آثارنا المنهوبة_28_p005_img006.png,,204.6,265.28
0-آثارنا المنهوبة_28_p006_b6ac7e93,0-آثارنا المنهوبة_28.pdf,6,0-آثارنا المنهوبة_28_p006_img005.png,,309.14,281.57
0-آثارنا المنهوبة_28_p007_7f5ed1e5,0-آثارنا المنهوبة_28.pdf,7,0-آثارنا المنهوبة_28_p007_img005.png,,276.24,219.15
0-آثارنا المنهوبة_28_p008_fefb8c59,0-آثارنا المنهوبة_28.pdf,8,0-آثارنا المنهوبة_28_p008_img005.png,,309.05,300.74
0-آثارنا المنهوبة_28_p009_d94e3f6b,0-آثارنا المنهوبة_28.pdf,9,0-آثارنا المنهوبة_28_p009_img005.png,,309.0,337.11
0-آثارنا المنهوبة_28_p010_29618710,0-آثارنا المنهوبة_28.pdf,10,0-آثارنا المنهوبة_28_p010_img005.png,,314.45,311.33
0-آثارنا المنهوبة_28_p011_41cdbb52,0-آثارنا المنهوبة_28.pdf,11,0-آثارنا المنهوبة_28_p011_img005.png,,301.62,274.73
0-آثارنا المنهوبة_28_p012_b3929ea9,0-آثارنا المنهوبة_28.pdf,12,0-آثارنا المنهوبة_28_p012_img005.png,,314.7,251.61
0-آثارنا المنهوبة_28_p013_e319240e,0-آثارنا المنهوبة_28.pdf,13,0-آثارنا المنهوبة_28_p013_img005.png,,316.55,233.97
0-آثارنا المنهوبة_28_p014_9cb4bd60,0-آثارنا المنهوبة_28.pdf,14,0-آثارنا المنهوبة_28_p014_img005.png,,314.47,253.3
0-آثارنا المنهوبة_28_p015_b3fce614,0-آثارنا المنهوبة_28.pdf,15,0-آثارنا المنهوبة_28_p015_img005.png,,309.06,293.45
0-آثارنا المنهوبة_28_p016_ad4f06b4,0-آثارنا المنهوبة_28.pdf,16,0-آثارنا المنهوبة_28_p016_img005.png,,309.16,294.03
0-آثارنا المنهوبة_28_p017_858a7c97,0-آثارنا المنهوبة_28.pdf,17,0-آثارنا المنهوبة_28_p017_img005.png,,314.35,294.35
0-آثارنا المنهوبة_28_p018_d4b589f5,0-آثارنا المنهوبة_28.pdf,18,0-آثارنا المنهوبة_28_p018_img005.png,,309.1,310.01
0-آثارنا المنهوبة_28_p019_9b221f0b,0-آثارنا المنهوبة_28.pdf,19,0-آثارنا المنهوبة_28_p019_img005.png,,309.01,281.02
0-آثارنا المنهوبة_28_p020_c57aa05d,0-آثارنا المنهوبة_28.pdf,20,0-آثارنا المنهوبة_28_p020_img005.png,,309.05,292.49
0-آثارنا المنهوبة_28_p021_0c783b35,0-آثارنا المنهوبة_28.pdf,21,0-آثارنا المنهوبة_28_p021_img005.png,,309.07,256.8
0-آثارنا المنهوبة_28_p022_99257637,0-آثارنا المنهوبة_28.pdf,22,0-آثارنا المنهوبة_28_p022_img005.png,,324.35,285.73
0-آثارنا المنهوبة_28_p023_104b6c2c,0-آثارنا المنهوبة_28.pdf,23,0-آثارنا المنهوبة_28_p023_img005.png,,309.0,280.58
0-آثارنا المنهوبة_28_p024_f072e75e,0-آثارنا المنهوبة_28.pdf,24,0-آثارنا المنهوبة_28_p024_img005.png,,309.75,275.42
0-آثارنا المنهوبة_28_p025_534a771f,0-آثارنا المنهوبة_28.pdf,25,0-آثارنا المنهوبة_28_p025_img005.png,,314.69,290.37
0-آثارنا المنهوبة_28_p026_000f38f3,0-آثارنا المنهوبة_28.pdf,26,0-آثارنا المنهوبة_28_p026_img005.png,,309.08,251.45
0-آثارنا المنهوبة_28_p027_49196eb4,0-آثارنا المنهوبة_28.pdf,27,0-آثارنا المنهوبة_28_p027_img005.png,,309.13,286.45
0-آثارنا المنهوبة_28_p028_76ccf6a0,0-آثارنا المنهوبة_28.pdf,28,0-آثارنا المنهوبة_28_p028_img005.png,,308.82,339.47
0-آثارنا المنهوبة_28_p029_e567a978,0-آثارنا المنهوبة_28.pdf,29,0-آثارنا المنهوبة_28_p029_img005.png,,295.08,257.81
0-آثارنا المنهوبة_28_p030_c03ab137,0-آثارنا المنهوبة_28.pdf,30,0-آثارنا المنهوبة_28_p030_img005.png,,304.48,287.3
0-آثارنا المنهوبة_28_p031_19978641,0-آثارنا المنهوبة_28.pdf,31,0-آثارنا المنهوبة_28_p031_img005.png,,297.34,330.15
0-آثارنا المنهوبة_4_p001_27d081fd,0-آثارنا المنهوبة_4.pdf,1,0-آثارنا المنهوبة_4_p001_img003.png,,314.72,187.29
0-آثارنا المنهوبة_4_p001_4436bf38,0-آثارنا المنهوبة_4.pdf,1,0-آثارنا المنهوبة_4_p001_img004.png,,292.0,522.41
0-آثارنا المنهوبة_4_p002_25e64c16,0-آثارنا المنهوبة_4.pdf,2,0-آثارنا المنهوبة_4_p002_img003.png,,316.0,233.1
0-آثارنا المنهوبة_4_p002_06d55388,0-آثارنا المنهوبة_4.pdf,2,0-آثارنا المنهوبة_4_p002_img004.png,,300.6,537.86
0-آثارنا المنهوبة_4_p003_54637cdc,0-آثارنا المنهوبة_4.pdf,3,0-آثارنا المنهوبة_4_p003_img003.png,,311.4,238.97
0-آثارنا المنهوبة_4_p003_16facb8e,0-آثارنا المنهوبة_4.pdf,3,0-آثارنا المنهوبة_4_p003_img003.png,,311.4,238.97
0-آثارنا المنهوبة_4_p004_44b0f2d6,0-آثارنا المنهوبة_4.pdf,4,0-آثارنا المنهوبة_4_p004_img003.png,,309.6,229.07
0-آثارنا المنهوبة_4_p004_16ec014b,0-آثارنا المنهوبة_4.pdf,4,0-آثارنا المنهوبة_4_p004_img003.png,,309.6,229.07
0-آثارنا المنهوبة_4_p005_65368b4e,0-آثارنا المنهوبة_4.pdf,5,0-آثارنا المنهوبة_4_p005_img003.png,,294.95,242.02
0-آثارنا المنهوبة_4_p005_84a0ac5e,0-آثارنا المنهوبة_4.pdf,5,0-آثارنا المنهوبة_4_p005_img004.png,,300.05,576.01
0-آثارنا المنهوبة_4_p006_e4581251,0-آثارنا المنهوبة_4.pdf,6,0-آثارنا المنهوبة_4_p006_img003.png,,311.15,218.07
0-آثارنا المنهوبة_4_p006_c70aabec,0-آثارنا المنهوبة_4.pdf,6,0-آثارنا المنهوبة_4_p006_img004.png,,308.77,561.47
0-آثارنا المنهوبة_4_p007_132cc91e,0-آثارنا المنهوبة_4.pdf,7,0-آثارنا المنهوبة_4_p007_img003.png,,300.98,228.24
0-آثارنا المنهوبة_4_p007_94931a8a,0-آثارنا المنهوبة_4.pdf,7,0-آثارنا المنهوبة_4_p007_img003.png,,300.98,228.24
0-آثارنا المنهوبة_4_p008_9905cdb4,0-آثارنا المنهوبة_4.pdf,8,0-آثارنا المنهوبة_4_p008_img003.png,,301.49,230.64
0-آثارنا المنهوبة_4_p008_edea912b,0-آثارنا المنهوبة_4.pdf,8,0-آثارنا المنهوبة_4_p008_img003.png,,301.49,230.64
0-آثارنا المنهوبة_4_p009_90e33534,0-آثارنا المنهوبة_4.pdf,9,0-آثارنا المنهوبة_4_p009_img003.png,,323.6,217.3
0-آثارنا المنهوبة_4_p009_6c2e0f24,0-آثارنا المنهوبة_4.pdf,9,0-آثارنا المنهوبة_4_p009_img004.png,,295.5,547.49
0-آثارنا المنهوبة_4_p010_a7693691,0-آثارنا المنهوبة_4.pdf,10,0-آثارنا المنهوبة_4_p010_img003.png,,304.6,557.43
0-آثارنا المنهوبة_4_p010_469326ea,0-آثارنا المنهوبة_4.pdf,10,0-آثارنا المنهوبة_4_p010_img004.png,,318.9,223.97
